#GameID,Team,Player
26,1,712968473705185323
26,1,707747842428764160
26,2,426796674971729940
26,2,383780535933206538
26,2,374958703214067725
26,2,168282906496729088
26,2,464396870932758528
27,1,374958703214067725
27,1,287646350504624168
27,1,654767153320427544
27,1,464396870932758528
27,2,383780535933206538
27,2,470881834721476668
27,2,277512731647803393
27,2,168282906496729088
28,1,284637613694910474
28,1,316713277927194625
28,1,712968473705185323
28,1,654767153320427544
28,2,707747842428764160
28,2,383780535933206538
28,2,464396870932758528
28,2,168282906496729088
29,1,547782898179244043
29,1,316713277927194625
29,1,426796674971729940
29,1,654767153320427544
29,2,470881834721476668
29,2,340966904586043394
29,2,374958703214067725
29,2,464396870932758528
30,1,464396870932758528
30,1,654767153320427544
30,1,426796674971729940
30,1,374958703214067725
30,2,644617140330168356
30,2,220978365534830602
30,2,627484657847631902
30,2,617159976556953611
31,1,717720216859181057
31,1,464396870932758528
31,1,470881834721476668
31,2,383780535933206538
31,2,617159976556953611
31,2,374958703214067725
32,1,717720216859181057
32,1,470881834721476668
32,1,374958703214067725
32,1,547782898179244043
32,2,220978365534830602
32,2,617159976556953611
32,2,464396870932758528
32,2,383780535933206538
33,1,617159976556953611
33,1,168282906496729088
33,1,374958703214067725
33,1,464396870932758528
33,2,470881834721476668
33,2,383780535933206538
33,2,220978365534830602
33,2,547782898179244043
34,1,464396870932758528
34,1,316713277927194625
34,1,654767153320427544
34,1,292598916501995521
34,1,644617140330168356
34,2,707747842428764160
34,2,470881834721476668
34,2,374958703214067725
34,2,444587373263585292
34,2,717720216859181057
35,1,374958703214067725
35,1,340966904586043394
35,1,179017430222372864
35,1,464396870932758528
35,2,470881834721476668
35,2,627484657847631902
35,2,220978365534830602
35,2,547782898179244043
36,1,360749796698619914
36,1,316713277927194625
36,1,627484657847631902
36,1,374958703214067725
36,1,383780535933206538
36,2,287646350504624168
36,2,470881834721476668
36,2,654767153320427544
36,2,277512731647803393
36,2,464396870932758528
37,1,374958703214067725
37,1,470881834721476668
37,1,268514212345675777
37,1,444587373263585292
37,2,547782898179244043
37,2,617159976556953611
37,2,284637613694910474
37,2,464396870932758528
38,1,470881834721476668
38,1,168282906496729088
38,1,284637613694910474
38,1,464396870932758528
38,2,374958703214067725
38,2,203908551293403136
38,2,654767153320427544
38,2,547782898179244043
39,1,316713277927194625
39,1,547782898179244043
39,1,374958703214067725
39,1,627484657847631902
39,2,168282906496729088
39,2,617159976556953611
39,2,330033967732621312
39,2,464396870932758528
40,1,470881834721476668
40,1,627484657847631902
40,1,654767153320427544
40,1,374958703214067725
40,2,168282906496729088
40,2,287646350504624168
40,2,464396870932758528
40,2,444587373263585292
41,1,470881834721476668
41,1,340966904586043394
41,1,220978365534830602
41,1,374958703214067725
41,2,464396870932758528
41,2,438443958658531348
41,2,282897052285796353
41,2,444587373263585292
42,1,470881834721476668
42,1,627484657847631902
42,1,654767153320427544
42,1,168282906496729088
42,2,464396870932758528
42,2,617159976556953611
42,2,374958703214067725
42,2,547782898179244043
43,1,470881834721476668
43,1,316713277927194625
43,1,383780535933206538
43,1,654767153320427544
43,1,547782898179244043
43,2,168282906496729088
43,2,617159976556953611
43,2,287646350504624168
43,2,704384966716555284
43,2,464396870932758528
44,1,470881834721476668
44,1,287646350504624168
44,1,704384966716555284
44,2,168282906496729088
44,2,464396870932758528
44,2,374958703214067725
45,1,470881834721476668
45,1,704384966716555284
45,1,220978365534830602
45,1,374958703214067725
45,2,168282906496729088
45,2,287646350504624168
45,2,464396870932758528
45,2,497489731538649109
46,1,470881834721476668
46,1,330033967732621312
46,1,253588058589364225
46,1,547782898179244043
46,2,627484657847631902
46,2,497489731538649109
46,2,179017430222372864
46,2,464396870932758528
47,1,470881834721476668
47,1,330033967732621312
47,1,253588058589364225
47,1,547782898179244043
47,2,617159976556953611
47,2,268514212345675777
47,2,497489731538649109
47,2,717720216859181057
48,1,470881834721476668
48,1,344550676141047820
48,1,497489731538649109
48,1,547782898179244043
48,2,374958703214067725
48,2,330033967732621312
48,2,707747842428764160
48,2,717720216859181057
49,1,470881834721476668
49,1,292378911306809355
49,1,547782898179244043
49,1,707747842428764160
49,2,374958703214067725
49,2,330033967732621312
49,2,497489731538649109
49,2,717720216859181057
50,1,470881834721476668
50,1,438443958658531348
50,1,344550676141047820
50,1,717720216859181057
50,2,383780535933206538
50,2,409103244854558740
50,2,168282906496729088
50,2,547782898179244043
51,1,470881834721476668
51,1,383780535933206538
51,1,253588058589364225
51,1,168282906496729088
51,2,654767153320427544
51,2,330033967732621312
51,2,409103244854558740
51,2,547782898179244043
52,1,470881834721476668
52,1,383780535933206538
52,1,253588058589364225
52,1,497489731538649109
52,2,654767153320427544
52,2,330033967732621312
52,2,409103244854558740
52,2,168282906496729088
53,1,470881834721476668
53,1,305422077891051550
53,1,497489731538649109
53,1,168282906496729088
53,2,627484657847631902
53,2,409103244854558740
53,2,330033967732621312
53,2,547782898179244043
54,1,470881834721476668
54,1,383780535933206538
54,1,374958703214067725
54,1,547782898179244043
54,1,444587373263585292
54,2,168282906496729088
54,2,253588058589364225
54,2,497489731538649109
54,2,169163181749567501
54,2,717720216859181057
55,1,470881834721476668
55,1,330033967732621312
55,1,374958703214067725
55,1,547782898179244043
55,1,717720216859181057
55,2,627484657847631902
55,2,268514212345675777
55,2,497489731538649109
55,2,169163181749567501
55,2,444587373263585292
56,1,470881834721476668
56,1,316713277927194625
56,1,344550676141047820
56,1,719731481013911565
56,2,169163181749567501
56,2,627484657847631902
56,2,374958703214067725
56,2,263748831794036749
57,1,497489731538649109
57,1,316713277927194625
57,1,704384966716555284
57,1,374958703214067725
57,2,169163181749567501
57,2,470881834721476668
57,2,383780535933206538
57,2,547782898179244043
58,1,111847430491738112
58,1,470881834721476668
58,1,374958703214067725
58,1,547782898179244043
58,2,627484657847631902
58,2,704384966716555284
58,2,169163181749567501
58,2,717720216859181057
59,1,704384966716555284
59,1,470881834721476668
59,1,383780535933206538
59,1,654767153320427544
59,2,169163181749567501
59,2,627484657847631902
59,2,497489731538649109
59,2,374958703214067725
60,1,497489731538649109
60,1,470881834721476668
60,1,292378911306809355
60,1,344550676141047820
60,1,547782898179244043
60,2,438015639639293952
60,2,383780535933206538
60,2,374958703214067725
60,2,707747842428764160
60,2,464396870932758528
61,1,268514212345675777
61,1,497489731538649109
61,1,617159976556953611
61,1,464396870932758528
61,2,547782898179244043
61,2,470881834721476668
61,2,168282906496729088
61,2,717720216859181057
62,1,464396870932758528
62,1,287646350504624168
62,1,707747842428764160
62,1,444587373263585292
62,2,340966904586043394
62,2,168282906496729088
62,2,719731481013911565
62,2,374958703214067725
63,1,292378911306809355
63,1,287646350504624168
63,1,464396870932758528
63,1,617159976556953611
63,1,497489731538649109
63,2,704384966716555284
63,2,470881834721476668
63,2,111847430491738112
63,2,344550676141047820
63,2,168282906496729088
64,1,617159976556953611
64,1,464396870932758528
64,1,470881834721476668
64,2,168282906496729088
64,2,704384966716555284
64,2,287646350504624168
65,1,547782898179244043
65,1,287646350504624168
65,1,497489731538649109
65,1,464396870932758528
65,2,169163181749567501
65,2,470881834721476668
65,2,383780535933206538
65,2,192715583496781825
66,1,374958703214067725
66,1,305422077891051550
66,1,464396870932758528
66,1,298655846311788544
66,2,168282906496729088
66,2,470881834721476668
66,2,383780535933206538
66,2,717720216859181057
67,1,464396870932758528
67,1,316713277927194625
67,1,547782898179244043
67,1,644617140330168356
67,1,220978365534830602
67,2,253588058589364225
67,2,627484657847631902
67,2,689567520335593584
67,2,374958703214067725
67,2,717720216859181057
68,1,717720216859181057
68,1,111847430491738112
68,1,330033967732621312
68,1,497489731538649109
68,2,287646350504624168
68,2,374958703214067725
68,2,464396870932758528
68,2,168282906496729088
69,1,717720216859181057
69,1,316713277927194625
69,1,383780535933206538
69,1,374958703214067725
69,1,464396870932758528
69,2,547782898179244043
69,2,470881834721476668
69,2,704384966716555284
69,2,111847430491738112
69,2,220978365534830602
70,1,287646350504624168
70,1,617159976556953611
70,1,383780535933206538
70,1,374958703214067725
70,1,547782898179244043
70,2,627484657847631902
70,2,470881834721476668
70,2,111847430491738112
70,2,209963376925736960
70,2,497489731538649109
71,1,287646350504624168
71,1,547782898179244043
71,1,444587373263585292
71,1,689567520335593584
71,2,717720216859181057
71,2,168282906496729088
71,2,464396870932758528
71,2,644617140330168356
72,1,168282906496729088
72,1,464396870932758528
72,1,717720216859181057
72,1,169163181749567501
72,2,627484657847631902
72,2,470881834721476668
72,2,111847430491738112
72,2,220978365534830602
73,1,169163181749567501
73,1,316713277927194625
73,1,497489731538649109
73,1,168282906496729088
73,2,111847430491738112
73,2,383780535933206538
73,2,470881834721476668
73,2,220978365534830602
74,1,111847430491738112
74,1,287646350504624168
74,1,717720216859181057
74,2,168282906496729088
74,2,464396870932758528
74,2,284637613694910474
75,1,464396870932758528
75,1,316713277927194625
75,1,374958703214067725
75,1,497489731538649109
75,2,627484657847631902
75,2,287646350504624168
75,2,111847430491738112
75,2,547782898179244043
76,1,470881834721476668
76,1,316713277927194625
76,1,374958703214067725
76,1,547782898179244043
76,2,704384966716555284
76,2,287646350504624168
76,2,627484657847631902
76,2,464396870932758528
77,1,470881834721476668
77,1,316713277927194625
77,1,704384966716555284
77,1,374958703214067725
77,2,168282906496729088
77,2,253588058589364225
77,2,287646350504624168
77,2,464396870932758528
78,1,470881834721476668
78,1,287646350504624168
78,1,464396870932758528
78,2,168282906496729088
78,2,169163181749567501
78,2,704384966716555284
79,1,287646350504624168
79,1,444587373263585292
79,1,464396870932758528
79,2,717720216859181057
79,2,547782898179244043
79,2,437347754960879616
80,1,287646350504624168
80,1,464396870932758528
80,1,547782898179244043
80,2,644617140330168356
80,2,689567520335593584
80,2,717720216859181057
81,1,437347754960879616
81,1,287646350504624168
81,1,717720216859181057
81,1,464396870932758528
81,2,644617140330168356
81,2,168282906496729088
81,2,374958703214067725
81,2,192715583496781825
82,1,547782898179244043
82,1,437347754960879616
82,1,374958703214067725
82,1,464396870932758528
82,2,757248303464185977
82,2,287646350504624168
82,2,654767153320427544
82,2,192715583496781825
83,1,169163181749567501
83,1,470881834721476668
83,1,379086391914528769
83,1,547782898179244043
83,2,168282906496729088
83,2,340966904586043394
83,2,464396870932758528
83,2,689567520335593584
84,1,470881834721476668
84,1,197960119982620672
84,1,497489731538649109
84,1,169163181749567501
84,2,617159976556953611
84,2,287646350504624168
84,2,379086391914528769
84,2,168282906496729088
85,1,111847430491738112
85,1,316713277927194625
85,1,464396870932758528
85,1,717720216859181057
85,2,547782898179244043
85,2,654767153320427544
85,2,168282906496729088
85,2,689567520335593584
86,1,409103244854558740
86,1,316713277927194625
86,1,547782898179244043
86,1,717720216859181057
86,2,464396870932758528
86,2,330033967732621312
86,2,374958703214067725
86,2,719731481013911565
87,1,547782898179244043
87,1,470881834721476668
87,1,292598916501995521
87,1,464396870932758528
87,2,316713277927194625
87,2,383780535933206538
87,2,374958703214067725
87,2,269650781085368321
88,1,470881834721476668
88,1,197960119982620672
88,1,383780535933206538
88,1,547782898179244043
88,2,374958703214067725
88,2,287646350504624168
88,2,425080036769398784
88,2,464396870932758528
89,1,287646350504624168
89,1,311551386800095232
89,1,413826834514575370
89,1,497489731538649109
89,1,547782898179244043
89,2,374958703214067725
89,2,470881834721476668
89,2,383780535933206538
89,2,169163181749567501
89,2,464396870932758528
90,1,644617140330168356
90,1,316713277927194625
90,1,168282906496729088
90,1,547782898179244043
90,1,689567520335593584
90,2,464396870932758528
90,2,470881834721476668
90,2,654767153320427544
90,2,269650781085368321
90,2,169163181749567501
91,1,437347754960879616
91,1,464396870932758528
91,1,192715583496781825
91,1,169163181749567501
91,2,547782898179244043
91,2,617159976556953611
91,2,374958703214067725
91,2,269650781085368321
92,1,383780535933206538
92,1,253588058589364225
92,1,464396870932758528
92,1,169163181749567501
92,2,470881834721476668
92,2,654767153320427544
92,2,374958703214067725
92,2,547782898179244043
93,1,547782898179244043
93,1,413826834514575370
93,1,704384966716555284
93,1,169163181749567501
93,2,627484657847631902
93,2,383780535933206538
93,2,654767153320427544
93,2,464396870932758528
94,1,374958703214067725
94,1,470881834721476668
94,1,704384966716555284
94,1,464396870932758528
94,1,168282906496729088
94,2,292378911306809355
94,2,497489731538649109
94,2,413826834514575370
94,2,169163181749567501
94,2,547782898179244043
95,1,464396870932758528
95,1,338118765684326401
95,1,470881834721476668
95,1,654767153320427544
95,2,689567520335593584
95,2,438443958658531348
95,2,383780535933206538
95,2,547782898179244043
96,1,383780535933206538
96,1,470881834721476668
96,1,627484657847631902
96,1,654767153320427544
96,1,168282906496729088
96,2,547782898179244043
96,2,316713277927194625
96,2,311551386800095232
96,2,464396870932758528
96,2,689567520335593584
97,1,464396870932758528
97,1,497489731538649109
97,1,547782898179244043
97,1,383780535933206538
97,2,689567520335593584
97,2,316713277927194625
97,2,374958703214067725
97,2,717720216859181057
98,1,497489731538649109
98,1,311551386800095232
98,1,374958703214067725
98,1,169163181749567501
98,1,547782898179244043
98,2,464396870932758528
98,2,470881834721476668
98,2,654767153320427544
98,2,192715583496781825
98,2,717720216859181057
99,1,409103244854558740
99,1,311551386800095232
99,1,547782898179244043
99,1,464396870932758528
99,1,717720216859181057
99,2,169163181749567501
99,2,470881834721476668
99,2,374958703214067725
99,2,168282906496729088
99,2,689567520335593584
100,1,704384966716555284
100,1,340966904586043394
100,1,470881834721476668
100,1,547782898179244043
100,1,717720216859181057
100,2,169163181749567501
100,2,311551386800095232
100,2,464396870932758528
100,2,168282906496729088
100,2,379086391914528769
101,1,374958703214067725
101,1,704384966716555284
101,1,654767153320427544
101,1,719731481013911565
101,2,717720216859181057
101,2,316713277927194625
101,2,464396870932758528
101,2,689567520335593584
102,1,717720216859181057
102,1,704384966716555284
102,1,464396870932758528
102,1,547782898179244043
102,2,689567520335593584
102,2,220978365534830602
102,2,374958703214067725
102,2,168282906496729088
103,1,316713277927194625
103,1,689567520335593584
103,1,470881834721476668
103,1,704384966716555284
103,1,374958703214067725
103,2,383780535933206538
103,2,311551386800095232
103,2,413826834514575370
103,2,379086391914528769
103,2,464396870932758528
104,1,704384966716555284
104,1,316713277927194625
104,1,383780535933206538
104,1,470881834721476668
104,1,717720216859181057
104,2,413826834514575370
104,2,311551386800095232
104,2,409103244854558740
104,2,168282906496729088
104,2,689567520335593584
105,1,464396870932758528
105,1,438443958658531348
105,1,497489731538649109
105,1,547782898179244043
105,2,316713277927194625
105,2,111847430491738112
105,2,168282906496729088
105,2,717720216859181057
106,1,374958703214067725
106,1,497489731538649109
106,1,464396870932758528
106,1,547782898179244043
106,2,717720216859181057
106,2,168282906496729088
106,2,220978365534830602
106,2,719731481013911565
107,1,654767153320427544
107,1,311551386800095232
107,1,470881834721476668
107,1,698959474848694322
107,1,704384966716555284
107,2,340966904586043394
107,2,374958703214067725
107,2,464396870932758528
107,2,168282906496729088
107,2,111847430491738112
108,1,464396870932758528
108,1,340966904586043394
108,1,203908551293403136
108,1,704384966716555284
108,2,168282906496729088
108,2,311551386800095232
108,2,470881834721476668
108,2,717720216859181057
109,1,654767153320427544
109,1,311551386800095232
109,1,470881834721476668
109,1,547782898179244043
109,2,698959474848694322
109,2,330033967732621312
109,2,497489731538649109
109,2,717720216859181057
110,1,268514212345675777
110,1,253588058589364225
110,1,168282906496729088
110,1,547782898179244043
110,1,654767153320427544
110,2,311551386800095232
110,2,470881834721476668
110,2,374958703214067725
110,2,464396870932758528
110,2,717720216859181057
111,1,497489731538649109
111,1,111847430491738112
111,1,464396870932758528
111,2,374958703214067725
111,2,169163181749567501
111,2,547782898179244043
112,1,169163181749567501
112,1,157147169718140928
112,1,464396870932758528
112,1,547782898179244043
112,2,168282906496729088
112,2,497489731538649109
112,2,374958703214067725
112,2,689567520335593584
113,1,374958703214067725
113,1,169163181749567501
113,1,689567520335593584
113,2,464396870932758528
113,2,168282906496729088
113,2,717720216859181057
114,1,717720216859181057
114,1,316713277927194625
114,1,111847430491738112
114,2,547782898179244043
114,2,704384966716555284
114,2,169163181749567501
115,1,169163181749567501
115,1,111847430491738112
115,1,547782898179244043
115,2,316713277927194625
115,2,464396870932758528
115,2,717720216859181057
116,1,330033967732621312
116,1,168282906496729088
116,1,717720216859181057
116,1,464396870932758528
116,1,374958703214067725
116,2,253588058589364225
116,2,316713277927194625
116,2,497489731538649109
116,2,547782898179244043
116,2,654767153320427544
117,1,316713277927194625
117,1,698959474848694322
117,1,704384966716555284
117,1,374958703214067725
117,1,168282906496729088
117,2,654767153320427544
117,2,437347754960879616
117,2,330033967732621312
117,2,464396870932758528
117,2,169163181749567501
118,1,268514212345675777
118,1,203908551293403136
118,1,547782898179244043
118,1,402542390105079809
118,2,179017430222372864
118,2,437347754960879616
118,2,654767153320427544
118,2,717720216859181057
119,1,547782898179244043
119,1,383780535933206538
119,1,169163181749567501
119,1,374958703214067725
119,2,379086391914528769
119,2,497489731538649109
119,2,168282906496729088
119,2,464396870932758528
120,1,383780535933206538
120,1,547782898179244043
120,1,704384966716555284
120,1,168282906496729088
120,2,717720216859181057
120,2,374958703214067725
120,2,497489731538649109
120,2,464396870932758528
121,1,330033967732621312
121,1,698959474848694322
121,1,253588058589364225
121,1,547782898179244043
121,2,464396870932758528
121,2,316713277927194625
121,2,168282906496729088
121,2,717720216859181057
122,1,383780535933206538
122,1,426796674971729940
122,1,269650781085368321
122,1,464396870932758528
122,2,444587373263585292
122,2,547782898179244043
122,2,311551386800095232
122,2,719731481013911565
123,1,253588058589364225
123,1,330033967732621312
123,1,654767153320427544
123,1,547782898179244043
123,2,311551386800095232
123,2,111847430491738112
123,2,464396870932758528
123,2,717720216859181057
124,1,464396870932758528
124,1,111847430491738112
124,1,426796674971729940
124,1,689567520335593584
124,2,547782898179244043
124,2,704384966716555284
124,2,444587373263585292
124,2,717720216859181057
125,1,444587373263585292
125,1,426796674971729940
125,1,547782898179244043
125,2,689567520335593584
125,2,111847430491738112
125,2,464396870932758528
126,1,374958703214067725
126,1,253588058589364225
126,1,311551386800095232
126,1,689567520335593584
126,2,111847430491738112
126,2,330033967732621312
126,2,168282906496729088
126,2,426796674971729940
127,1,547782898179244043
127,1,268514212345675777
127,1,330033967732621312
127,1,374958703214067725
127,2,253588058589364225
127,2,698959474848694322
127,2,464396870932758528
127,2,168282906496729088
128,1,179017430222372864
128,1,470881834721476668
128,1,111847430491738112
128,1,426796674971729940
128,2,627484657847631902
128,2,316713277927194625
128,2,169163181749567501
128,2,704384966716555284
129,1,316713277927194625
129,1,426796674971729940
129,1,704384966716555284
129,1,269650781085368321
129,1,743053271148527706
129,2,464396870932758528
129,2,111847430491738112
129,2,330033967732621312
129,2,168282906496729088
129,2,689567520335593584
130,1,330033967732621312
130,1,426796674971729940
130,1,464396870932758528
130,1,689567520335593584
130,2,704384966716555284
130,2,470881834721476668
130,2,374958703214067725
130,2,269650781085368321
131,1,464396870932758528
131,1,287646350504624168
131,1,654767153320427544
131,1,168282906496729088
131,2,689567520335593584
131,2,617159976556953611
131,2,497489731538649109
131,2,704384966716555284
132,1,168282906496729088
132,1,704384966716555284
132,1,717720216859181057
132,2,287646350504624168
132,2,464396870932758528
132,2,689567520335593584
133,1,743053271148527706
133,1,470881834721476668
133,1,464396870932758528
133,1,717720216859181057
133,2,287646350504624168
133,2,547782898179244043
133,2,168282906496729088
133,2,689567520335593584
134,1,470881834721476668
134,1,197960119982620672
134,1,220978365534830602
134,1,168282906496729088
134,1,717720216859181057
134,2,111847430491738112
134,2,497489731538649109
134,2,464396870932758528
134,2,689567520335593584
134,2,547782898179244043
135,1,111847430491738112
135,1,470881834721476668
135,1,464396870932758528
135,1,374958703214067725
135,1,717720216859181057
135,2,298655846311788544
135,2,497489731538649109
135,2,287646350504624168
135,2,704384966716555284
135,2,547782898179244043
136,1,374958703214067725
136,1,704384966716555284
136,1,111847430491738112
136,1,717720216859181057
136,2,287646350504624168
136,2,654767153320427544
136,2,547782898179244043
136,2,689567520335593584
137,1,111847430491738112
137,1,348661370407092266
137,1,704384966716555284
137,1,689567520335593584
137,2,497489731538649109
137,2,179017430222372864
137,2,374958703214067725
137,2,547782898179244043
138,1,305422077891051550
138,1,497489731538649109
138,1,292378911306809355
138,1,168282906496729088
138,2,179017430222372864
138,2,253588058589364225
138,2,287646350504624168
138,2,464396870932758528
139,1,470881834721476668
139,1,287646350504624168
139,1,654767153320427544
139,1,374958703214067725
139,1,547782898179244043
139,2,192715583496781825
139,2,719731481013911565
139,2,330033967732621312
139,2,464396870932758528
139,2,168282906496729088
140,1,719731481013911565
140,1,379086391914528769
140,1,374958703214067725
140,1,689567520335593584
140,2,464396870932758528
140,2,644617140330168356
140,2,547782898179244043
140,2,717720216859181057
141,1,717720216859181057
141,1,287646350504624168
141,1,547782898179244043
141,1,464396870932758528
141,2,379086391914528769
141,2,374958703214067725
141,2,689567520335593584
141,2,168282906496729088
142,1,685593846805037073
142,1,497489731538649109
142,1,654767153320427544
142,1,689567520335593584
142,2,409103244854558740
142,2,311551386800095232
142,2,464396870932758528
142,2,717720216859181057
143,1,547782898179244043
143,1,316713277927194625
143,1,685593846805037073
143,1,719731481013911565
143,2,704384966716555284
143,2,409103244854558740
143,2,374958703214067725
143,2,717720216859181057
144,1,374958703214067725
144,1,698959474848694322
144,1,433698663873642497
144,2,470881834721476668
144,2,437347754960879616
144,2,111847430491738112
145,1,685593846805037073
145,1,437347754960879616
145,1,374958703214067725
145,1,111847430491738112
145,2,168282906496729088
145,2,433698663873642497
145,2,470881834721476668
145,2,464396870932758528
146,1,529042537219096596
146,1,433698663873642497
146,1,377033794923790338
146,2,153979872534855681
146,2,437347754960879616
146,2,470881834721476668
147,1,685593846805037073
147,1,218881197193953280
147,1,153979872534855681
147,2,330033967732621312
147,2,426796674971729940
147,2,698959474848694322
148,1,717720216859181057
148,1,311551386800095232
148,1,437347754960879616
148,1,719731481013911565
148,2,627484657847631902
148,2,470881834721476668
148,2,111847430491738112
148,2,689567520335593584
149,1,426796674971729940
149,1,330033967732621312
149,1,470881834721476668
149,1,654767153320427544
149,2,547782898179244043
149,2,311551386800095232
149,2,437347754960879616
149,2,717720216859181057
150,1,238726130012651520
150,1,153979872534855681
150,1,437347754960879616
150,1,704384966716555284
150,1,135386370297430016
150,2,197960119982620672
150,2,203908551293403136
150,2,470881834721476668
150,2,654767153320427544
150,2,547782898179244043
151,1,743053271148527706
151,1,153979872534855681
151,1,685593846805037073
151,1,238726130012651520
151,2,169163181749567501
151,2,282897052285796353
151,2,437347754960879616
151,2,311551386800095232
152,1,433698663873642497
152,1,437347754960879616
152,1,529042537219096596
152,1,497489731538649109
152,2,717720216859181057
152,2,426796674971729940
152,2,311551386800095232
152,2,654767153320427544
153,1,689567520335593584
153,1,316713277927194625
153,1,497489731538649109
153,1,426796674971729940
153,1,717720216859181057
153,2,374958703214067725
153,2,470881834721476668
153,2,627484657847631902
153,2,168282906496729088
153,2,685593846805037073
154,1,617159976556953611
154,1,282897052285796353
154,1,311144582945701888
154,1,685593846805037073
154,2,470881834721476668
154,2,438443958658531348
154,2,374958703214067725
154,2,717720216859181057
155,1,282897052285796353
155,1,168282906496729088
155,1,438443958658531348
155,1,497489731538649109
155,2,698959474848694322
155,2,547782898179244043
155,2,311144582945701888
155,2,685593846805037073
156,1,437347754960879616
156,1,698959474848694322
156,1,153979872534855681
156,1,269650781085368321
156,2,282897052285796353
156,2,253588058589364225
156,2,238726130012651520
156,2,654767153320427544
157,1,169163181749567501
157,1,617159976556953611
157,1,588056062301569034
157,2,157147169718140928
